season,md,home_team,away_team,home_goals,away_goals
1982/1983,29,SG Wattenscheid 09,Rot-Weiss Essen,2,1
1982/1983,29,Stuttgarter Kickers,TuS Schloß Neuhaus,6,1
1982/1983,29,BV 08 Lüttringhausen,FC Augsburg,0,0
1982/1983,29,Fortuna Cologne,Union Solingen,3,0
1982/1983,29,Alemannia Aachen,Kickers Offenbach,1,0
1982/1983,29,SV Darmstadt 98,MSV Duisburg,6,2
1982/1983,29,SC Freiburg,SpVgg Fürth,1,1
1982/1983,29,Hannover 96,VfL Osnabrück,4,3
1982/1983,29,FC Uerdingen 05,FSV Frankfurt,2,1
1982/1983,30,MSV Duisburg,SG Wattenscheid 09,2,0
1982/1983,30,FSV Frankfurt,Alemannia Aachen,1,3
1982/1983,30,VfL Osnabrück,SV Darmstadt 98,1,1
1982/1983,30,Kickers Offenbach,Stuttgarter Kickers,1,1
1982/1983,30,Union Solingen,Kasseler Sportverein Hessen,0,2
1982/1983,30,Rot-Weiss Essen,SpVgg Fürth,1,1
1982/1983,30,SV Waldhof Mannheim,Hannover 96,4,1
